measure,location,sex,age,cause,year,death_rate_per_100k,Code,clean_fuel_access_pct,AveragScore,SafetySecurity,PersonelFreedom,Governance,SocialCapital,InvestmentEnvironment,EnterpriseConditions,MarketAccessInfrastructure,EconomicQuality,LivingConditions,Health,Education,NaturalEnvironment,avg_temp_1991_2020,Continent,temp_category
Deaths,Mozambique,Female,<1 year,Poisoning by carbon monoxide,2008,0.005940582128157,MOZ,2.7,,,,,,,,,,,,,,24.41,Africa,Warmer
Deaths,Thailand,Male,All ages,Poisoning by carbon monoxide,2009,0.110440247183661,THA,71.8,,,,,,,,,,,,,,26.85,Asia,Warmer
Deaths,Thailand,Female,All ages,Poisoning by carbon monoxide,2009,0.0210536901896936,THA,71.8,,,,,,,,,,,,,,26.85,Asia,Warmer
Deaths,Thailand,Male,<1 year,Poisoning by carbon monoxide,2009,0.0123267118826911,THA,71.8,,,,,,,,,,,,,,26.85,Asia,Warmer
Deaths,Thailand,Female,<1 year,Poisoning by carbon monoxide,2009,0.0116962703008582,THA,71.8,,,,,,,,,,,,,,26.85,Asia,Warmer
Deaths,Philippines,Male,All ages,Poisoning by carbon monoxide,2007,0.0451099010186596,PHL,40.1,,,,,,,,,,,,,,23.1,Asia,Colder
Deaths,Philippines,Female,All ages,Poisoning by carbon monoxide,2007,0.0100110937248959,PHL,40.1,,,,,,,,,,,,,,23.1,Asia,Colder
Deaths,Philippines,Male,<1 year,Poisoning by carbon monoxide,2007,0.0055374438226637,PHL,40.1,,,,,,,,,,,,,,23.1,Asia,Colder
Deaths,Philippines,Female,<1 year,Poisoning by carbon monoxide,2007,0.0003281250703222,PHL,40.1,,,,,,,,,,,,,,23.1,Asia,Colder
Deaths,Rwanda,Male,All ages,Poisoning by carbon monoxide,2009,0.2897611636842719,RWA,0.2,,,,,,,,,,,,,,20.03,Africa,Colder
Deaths,Rwanda,Female,All ages,Poisoning by carbon monoxide,2009,0.0117457478031055,RWA,0.2,,,,,,,,,,,,,,20.03,Africa,Colder
Deaths,Rwanda,Male,<1 year,Poisoning by carbon monoxide,2009,0.6317812325564506,RWA,0.2,,,,,,,,,,,,,,20.03,Africa,Colder
Deaths,Rwanda,Female,<1 year,Poisoning by carbon monoxide,2009,0.0103008259821657,RWA,0.2,,,,,,,,,,,,,,20.03,Africa,Colder
Deaths,United States Virgin Islands,Male,All ages,Poisoning by carbon monoxide,2007,0.1904316460988608,,,,,,,,,,,,,,,,26.98,,Warmer
Deaths,United States Virgin Islands,Female,All ages,Poisoning by carbon monoxide,2007,0.0965609214724166,,,,,,,,,,,,,,,,26.98,,Warmer
Deaths,United States Virgin Islands,Male,<1 year,Poisoning by carbon monoxide,2007,0.1146845889259026,,,,,,,,,,,,,,,,26.98,,Warmer
Deaths,United States Virgin Islands,Female,<1 year,Poisoning by carbon monoxide,2007,0.1452108519774117,,,,,,,,,,,,,,,,26.98,,Warmer
Deaths,Sudan,Male,All ages,Poisoning by carbon monoxide,2006,1.091199735683121,SDN,19.8,,,,,,,,,,,,,,27.95,Africa,Warmer
Deaths,Sudan,Female,All ages,Poisoning by carbon monoxide,2006,0.8801481076339388,SDN,19.8,,,,,,,,,,,,,,27.95,Africa,Warmer
Deaths,Sudan,Male,<1 year,Poisoning by carbon monoxide,2006,0.975488090162746,SDN,19.8,,,,,,,,,,,,,,27.95,Africa,Warmer
Deaths,Sudan,Female,<1 year,Poisoning by carbon monoxide,2006,1.2204523388442663,SDN,19.8,,,,,,,,,,,,,,27.95,Africa,Warmer
Deaths,Uganda,Male,All ages,Poisoning by carbon monoxide,2008,0.2025226201026724,UGA,0.8,,,,,,,,,,,,,,23.25,Africa,Colder
Deaths,Uganda,Female,All ages,Poisoning by carbon monoxide,2008,0.0063770410280625,UGA,0.8,,,,,,,,,,,,,,23.25,Africa,Colder
Deaths,Uganda,Male,<1 year,Poisoning by carbon monoxide,2008,0.4308552929870474,UGA,0.8,,,,,,,,,,,,,,23.25,Africa,Colder
Deaths,Uganda,Female,<1 year,Poisoning by carbon monoxide,2008,0.0056114442570217,UGA,0.8,,,,,,,,,,,,,,23.25,Africa,Colder
Deaths,Algeria,Male,All ages,Poisoning by carbon monoxide,2008,1.379013252934328,DZA,99.0,,,,,,,,,,,,,,23.6,Africa,Colder
Deaths,Algeria,Female,All ages,Poisoning by carbon monoxide,2008,0.527496062248272,DZA,99.0,,,,,,,,,,,,,,23.6,Africa,Colder
Deaths,Algeria,Male,<1 year,Poisoning by carbon monoxide,2008,1.4480384126917958,DZA,99.0,,,,,,,,,,,,,,23.6,Africa,Colder
Deaths,Algeria,Female,<1 year,Poisoning by carbon monoxide,2008,0.9647654656139936,DZA,99.0,,,,,,,,,,,,,,23.6,Africa,Colder
Deaths,Saint Kitts and Nevis,Male,All ages,Poisoning by carbon monoxide,2009,0.0647238301325039,KNA,100.0,,,,,,,,,,,,,,27.47,North America,Warmer
Deaths,Saint Kitts and Nevis,Female,All ages,Poisoning by carbon monoxide,2009,0.0034326829558266,KNA,100.0,,,,,,,,,,,,,,27.47,North America,Warmer
Deaths,Saint Kitts and Nevis,Male,<1 year,Poisoning by carbon monoxide,2009,0.0368582956186924,KNA,100.0,,,,,,,,,,,,,,27.47,North America,Warmer
Deaths,Saint Kitts and Nevis,Female,<1 year,Poisoning by carbon monoxide,2009,0.0059611540698619,KNA,100.0,,,,,,,,,,,,,,27.47,North America,Warmer
Deaths,Sweden,Male,All ages,Poisoning by carbon monoxide,2008,0.1766491249367547,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Female,All ages,Poisoning by carbon monoxide,2008,0.05477018754517,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Male,<1 year,Poisoning by carbon monoxide,2008,0.0255470942976827,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Female,<1 year,Poisoning by carbon monoxide,2008,0.0099991528619904,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Dominican Republic,Male,All ages,Poisoning by carbon monoxide,2009,0.0390222693452192,DOM,87.1,,,,,,,,,,,,,,24.55,North America,Warmer
Deaths,Dominican Republic,Female,All ages,Poisoning by carbon monoxide,2009,0.0312125702316544,DOM,87.1,,,,,,,,,,,,,,24.55,North America,Warmer
Deaths,Dominican Republic,Male,<1 year,Poisoning by carbon monoxide,2009,0.0395119376378188,DOM,87.1,,,,,,,,,,,,,,24.55,North America,Warmer
Deaths,Dominican Republic,Female,<1 year,Poisoning by carbon monoxide,2009,0.1248915870123098,DOM,87.1,,,,,,,,,,,,,,24.55,North America,Warmer
Deaths,Kazakhstan,Male,All ages,Poisoning by carbon monoxide,2007,6.3916234615170975,KAZ,89.7,,,,,,,,,,,,,,7.11,Asia,Colder
Deaths,Kazakhstan,Female,All ages,Poisoning by carbon monoxide,2007,2.103352140594549,KAZ,89.7,,,,,,,,,,,,,,7.11,Asia,Colder
Deaths,Kazakhstan,Male,<1 year,Poisoning by carbon monoxide,2007,2.2648428398210294,KAZ,89.7,,,,,,,,,,,,,,7.11,Asia,Colder
Deaths,Kazakhstan,Female,<1 year,Poisoning by carbon monoxide,2007,3.2187187963054966,KAZ,89.7,,,,,,,,,,,,,,7.11,Asia,Colder
Deaths,Zambia,Male,All ages,Poisoning by carbon monoxide,2006,0.2506181180034665,ZMB,15.9,,,,,,,,,,,,,,22.23,Africa,Colder
Deaths,Zambia,Female,All ages,Poisoning by carbon monoxide,2006,0.0091262397143712,ZMB,15.9,,,,,,,,,,,,,,22.23,Africa,Colder
Deaths,Zambia,Male,<1 year,Poisoning by carbon monoxide,2006,0.7098447398646027,ZMB,15.9,,,,,,,,,,,,,,22.23,Africa,Colder
Deaths,Zambia,Female,<1 year,Poisoning by carbon monoxide,2006,0.0087561295791289,ZMB,15.9,,,,,,,,,,,,,,22.23,Africa,Colder
Deaths,Kuwait,Male,All ages,Poisoning by carbon monoxide,2007,0.6749114440597586,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Female,All ages,Poisoning by carbon monoxide,2007,0.4540521378211701,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Male,<1 year,Poisoning by carbon monoxide,2007,1.360326769566243,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Female,<1 year,Poisoning by carbon monoxide,2007,1.322509440027981,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Djibouti,Male,All ages,Poisoning by carbon monoxide,2008,0.1051808692401186,DJI,5.6,,,,,,,,,,,,,,28.49,Africa,Warmer
Deaths,Djibouti,Female,All ages,Poisoning by carbon monoxide,2008,0.0066740506846818,DJI,5.6,,,,,,,,,,,,,,28.49,Africa,Warmer
Deaths,Djibouti,Male,<1 year,Poisoning by carbon monoxide,2008,0.2522414203918884,DJI,5.6,,,,,,,,,,,,,,28.49,Africa,Warmer
Deaths,Djibouti,Female,<1 year,Poisoning by carbon monoxide,2008,0.0079427611244812,DJI,5.6,,,,,,,,,,,,,,28.49,Africa,Warmer
Deaths,Timor-Leste,Male,All ages,Poisoning by carbon monoxide,2009,0.0839421132264538,,,,,,,,,,,,,,,,24.57,,Warmer
Deaths,Timor-Leste,Female,All ages,Poisoning by carbon monoxide,2009,0.0344507884803744,,,,,,,,,,,,,,,,24.57,,Warmer
Deaths,Timor-Leste,Male,<1 year,Poisoning by carbon monoxide,2009,0.014960449035615,,,,,,,,,,,,,,,,24.57,,Warmer
Deaths,Timor-Leste,Female,<1 year,Poisoning by carbon monoxide,2009,0.0053334606049131,,,,,,,,,,,,,,,,24.57,,Warmer
Deaths,Singapore,Male,All ages,Poisoning by carbon monoxide,2008,0.0410162332188916,SGP,100.0,,,,,,,,,,,,,,27.68,Asia,Warmer
Deaths,Singapore,Female,All ages,Poisoning by carbon monoxide,2008,0.0037095932485295,SGP,100.0,,,,,,,,,,,,,,27.68,Asia,Warmer
Deaths,Singapore,Male,<1 year,Poisoning by carbon monoxide,2008,0.0199807985119431,SGP,100.0,,,,,,,,,,,,,,27.68,Asia,Warmer
Deaths,Singapore,Female,<1 year,Poisoning by carbon monoxide,2008,0.0025059918288373,SGP,100.0,,,,,,,,,,,,,,27.68,Asia,Warmer
Deaths,Kyrgyzstan,Male,All ages,Poisoning by carbon monoxide,2008,1.6502742791704594,KGZ,68.2,,,,,,,,,,,,,,2.65,Asia,Colder
Deaths,Kyrgyzstan,Female,All ages,Poisoning by carbon monoxide,2008,0.5633315590004473,KGZ,68.2,,,,,,,,,,,,,,2.65,Asia,Colder
Deaths,Kyrgyzstan,Male,<1 year,Poisoning by carbon monoxide,2008,0.6780443864000689,KGZ,68.2,,,,,,,,,,,,,,2.65,Asia,Colder
Deaths,Kyrgyzstan,Female,<1 year,Poisoning by carbon monoxide,2008,0.7918743911247247,KGZ,68.2,,,,,,,,,,,,,,2.65,Asia,Colder
Deaths,Greenland,Male,All ages,Poisoning by carbon monoxide,2004,1.5077022450501525,,,,,,,,,,,,,,,,-18.68,,Colder
Deaths,Greenland,Female,All ages,Poisoning by carbon monoxide,2004,0.5985626047430179,,,,,,,,,,,,,,,,-18.68,,Colder
Deaths,Greenland,Male,<1 year,Poisoning by carbon monoxide,2004,0.4773815055329459,,,,,,,,,,,,,,,,-18.68,,Colder
Deaths,Greenland,Female,<1 year,Poisoning by carbon monoxide,2004,0.5059259871214652,,,,,,,,,,,,,,,,-18.68,,Colder
Deaths,Namibia,Male,All ages,Poisoning by carbon monoxide,2008,0.2716285009329879,NAM,39.4,,,,,,,,,,,,,,20.45,Africa,Colder
Deaths,Namibia,Female,All ages,Poisoning by carbon monoxide,2008,0.010649565683639,NAM,39.4,,,,,,,,,,,,,,20.45,Africa,Colder
Deaths,Namibia,Male,<1 year,Poisoning by carbon monoxide,2008,0.6217620680796818,NAM,39.4,,,,,,,,,,,,,,20.45,Africa,Colder
Deaths,Namibia,Female,<1 year,Poisoning by carbon monoxide,2008,0.139740779581254,NAM,39.4,,,,,,,,,,,,,,20.45,Africa,Colder
Deaths,Switzerland,Male,All ages,Poisoning by carbon monoxide,2009,0.0494831504869902,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Female,All ages,Poisoning by carbon monoxide,2009,0.0225211681787793,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Male,<1 year,Poisoning by carbon monoxide,2009,0.0107822311639282,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Female,<1 year,Poisoning by carbon monoxide,2009,0.0055407920478828,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Equatorial Guinea,Male,All ages,Poisoning by carbon monoxide,2006,0.1130303986504238,GNQ,21.3,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Female,All ages,Poisoning by carbon monoxide,2006,0.0011439927969873,GNQ,21.3,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Male,<1 year,Poisoning by carbon monoxide,2006,0.2408345467555591,GNQ,21.3,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Female,<1 year,Poisoning by carbon monoxide,2006,0.0048165557120157,GNQ,21.3,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Northern Mariana Islands,Male,All ages,Poisoning by carbon monoxide,2008,0.6392919051176653,,,,,,,,,,,,,,,,27.6,,Warmer
Deaths,Northern Mariana Islands,Female,All ages,Poisoning by carbon monoxide,2008,0.0055082050153431,,,,,,,,,,,,,,,,27.6,,Warmer
Deaths,Northern Mariana Islands,Male,<1 year,Poisoning by carbon monoxide,2008,0.2106931727840099,,,,,,,,,,,,,,,,27.6,,Warmer
Deaths,Northern Mariana Islands,Female,<1 year,Poisoning by carbon monoxide,2008,0.0037129914030766,,,,,,,,,,,,,,,,27.6,,Warmer
Deaths,Belarus,Male,All ages,Poisoning by carbon monoxide,2009,6.044702348357045,BLR,98.5,,,,,,,,,,,,,,7.45,Europe,Colder
Deaths,Belarus,Female,All ages,Poisoning by carbon monoxide,2009,2.011525028457005,BLR,98.5,,,,,,,,,,,,,,7.45,Europe,Colder
Deaths,Belarus,Male,<1 year,Poisoning by carbon monoxide,2009,0.8679549839662225,BLR,98.5,,,,,,,,,,,,,,7.45,Europe,Colder
Deaths,Belarus,Female,<1 year,Poisoning by carbon monoxide,2009,1.0277795040008215,BLR,98.5,,,,,,,,,,,,,,7.45,Europe,Colder
Deaths,Ecuador,Male,All ages,Poisoning by carbon monoxide,2010,0.1790378956227944,ECU,93.8,,,,,,,,,,,,,,21.43,South America,Colder
Deaths,Ecuador,Female,All ages,Poisoning by carbon monoxide,2010,0.1102091102372068,ECU,93.8,,,,,,,,,,,,,,21.43,South America,Colder
Deaths,Ecuador,Male,<1 year,Poisoning by carbon monoxide,2010,0.1935577613254991,ECU,93.8,,,,,,,,,,,,,,21.43,South America,Colder
Deaths,Ecuador,Female,<1 year,Poisoning by carbon monoxide,2010,0.1774747027476825,ECU,93.8,,,,,,,,,,,,,,21.43,South America,Colder
Deaths,Egypt,Male,All ages,Poisoning by carbon monoxide,2009,0.1354767437817379,EGY,98.8,,,,,,,,,,,,,,23.14,Africa,Colder
Deaths,Egypt,Female,All ages,Poisoning by carbon monoxide,2009,0.0721530005391679,EGY,98.8,,,,,,,,,,,,,,23.14,Africa,Colder
Deaths,Egypt,Male,<1 year,Poisoning by carbon monoxide,2009,0.0837631124670183,EGY,98.8,,,,,,,,,,,,,,23.14,Africa,Colder
Deaths,Egypt,Female,<1 year,Poisoning by carbon monoxide,2009,0.0870480722167365,EGY,98.8,,,,,,,,,,,,,,23.14,Africa,Colder
Deaths,Gambia,Male,All ages,Poisoning by carbon monoxide,2009,0.063016421033065,GMB,2.8,,,,,,,,,,,,,,28.38,Africa,Warmer
Deaths,Gambia,Female,All ages,Poisoning by carbon monoxide,2009,0.000115964462609,GMB,2.8,,,,,,,,,,,,,,28.38,Africa,Warmer
Deaths,Gambia,Male,<1 year,Poisoning by carbon monoxide,2009,0.0313072421712676,GMB,2.8,,,,,,,,,,,,,,28.38,Africa,Warmer
Deaths,Gambia,Female,<1 year,Poisoning by carbon monoxide,2009,0.0006034755651329,GMB,2.8,,,,,,,,,,,,,,28.38,Africa,Warmer
Deaths,India,Male,All ages,Poisoning by carbon monoxide,2007,0.1240980950198233,IND,30.7,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Female,All ages,Poisoning by carbon monoxide,2007,0.0574843541560746,IND,30.7,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Male,<1 year,Poisoning by carbon monoxide,2007,0.0808487781003953,IND,30.7,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Female,<1 year,Poisoning by carbon monoxide,2007,0.202506642151602,IND,30.7,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,Northern Mariana Islands,Male,All ages,Poisoning by carbon monoxide,2007,0.6624815231634438,,,,,,,,,,,,,,,,27.6,,Warmer
Deaths,Northern Mariana Islands,Female,All ages,Poisoning by carbon monoxide,2007,0.0061223135968903,,,,,,,,,,,,,,,,27.6,,Warmer
Deaths,Northern Mariana Islands,Male,<1 year,Poisoning by carbon monoxide,2007,0.2379881204344244,,,,,,,,,,,,,,,,27.6,,Warmer
Deaths,Northern Mariana Islands,Female,<1 year,Poisoning by carbon monoxide,2007,0.0046966938160055,,,,,,,,,,,,,,,,27.6,,Warmer
Deaths,Lebanon,Male,All ages,Poisoning by carbon monoxide,2007,0.1385153685055405,,,,,,,,,,,,,,,,15.45,Asia,Colder
Deaths,Lebanon,Female,All ages,Poisoning by carbon monoxide,2007,0.046283277139813,,,,,,,,,,,,,,,,15.45,Asia,Colder
Deaths,Lebanon,Male,<1 year,Poisoning by carbon monoxide,2007,0.0778280592326877,,,,,,,,,,,,,,,,15.45,Asia,Colder
Deaths,Lebanon,Female,<1 year,Poisoning by carbon monoxide,2007,0.0531354198366932,,,,,,,,,,,,,,,,15.45,Asia,Colder
Deaths,Mali,Male,All ages,Poisoning by carbon monoxide,2006,0.0621135947302164,MLI,0.9,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Female,All ages,Poisoning by carbon monoxide,2006,0.0001658030670814,MLI,0.9,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Male,<1 year,Poisoning by carbon monoxide,2006,0.0152748463440638,MLI,0.9,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Female,<1 year,Poisoning by carbon monoxide,2006,0.0007289687944116,MLI,0.9,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mongolia,Male,All ages,Poisoning by carbon monoxide,2008,4.470503192791234,MNG,31.3,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Female,All ages,Poisoning by carbon monoxide,2008,1.6954899595283042,MNG,31.3,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Male,<1 year,Poisoning by carbon monoxide,2008,2.786317933824562,MNG,31.3,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Female,<1 year,Poisoning by carbon monoxide,2008,3.223664268028552,MNG,31.3,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Ukraine,Male,All ages,Poisoning by carbon monoxide,2008,8.477837890362348,UKR,94.1,,,,,,,,,,,,,,9.27,Europe,Colder
Deaths,Ukraine,Female,All ages,Poisoning by carbon monoxide,2008,1.9472699075532849,UKR,94.1,,,,,,,,,,,,,,9.27,Europe,Colder
Deaths,Ukraine,Male,<1 year,Poisoning by carbon monoxide,2008,1.0659411053509766,UKR,94.1,,,,,,,,,,,,,,9.27,Europe,Colder
Deaths,Ukraine,Female,<1 year,Poisoning by carbon monoxide,2008,1.3379773977924088,UKR,94.1,,,,,,,,,,,,,,9.27,Europe,Colder
Deaths,Rwanda,Male,All ages,Poisoning by carbon monoxide,2008,0.3069836785268572,RWA,0.2,,,,,,,,,,,,,,20.03,Africa,Colder
Deaths,Rwanda,Female,All ages,Poisoning by carbon monoxide,2008,0.0124715029259111,RWA,0.2,,,,,,,,,,,,,,20.03,Africa,Colder
Deaths,Rwanda,Male,<1 year,Poisoning by carbon monoxide,2008,0.6903349766190789,RWA,0.2,,,,,,,,,,,,,,20.03,Africa,Colder
Deaths,Rwanda,Female,<1 year,Poisoning by carbon monoxide,2008,0.0109462288362761,RWA,0.2,,,,,,,,,,,,,,20.03,Africa,Colder
Deaths,Seychelles,Male,All ages,Poisoning by carbon monoxide,2009,0.1399561578262681,SYC,100.0,,,,,,,,,,,,,,27.09,Africa,Warmer
Deaths,Seychelles,Female,All ages,Poisoning by carbon monoxide,2009,0.1208962075307436,SYC,100.0,,,,,,,,,,,,,,27.09,Africa,Warmer
Deaths,Seychelles,Male,<1 year,Poisoning by carbon monoxide,2009,0.0230392882168734,SYC,100.0,,,,,,,,,,,,,,27.09,Africa,Warmer
Deaths,Seychelles,Female,<1 year,Poisoning by carbon monoxide,2009,0.098774105198986,SYC,100.0,,,,,,,,,,,,,,27.09,Africa,Warmer
Deaths,Kyrgyzstan,Male,All ages,Poisoning by carbon monoxide,2007,1.7379587677104558,KGZ,66.4,,,,,,,,,,,,,,2.65,Asia,Colder
Deaths,Kyrgyzstan,Female,All ages,Poisoning by carbon monoxide,2007,0.5641866882527895,KGZ,66.4,,,,,,,,,,,,,,2.65,Asia,Colder
Deaths,Kyrgyzstan,Male,<1 year,Poisoning by carbon monoxide,2007,0.7398936625717176,KGZ,66.4,,,,,,,,,,,,,,2.65,Asia,Colder
Deaths,Kyrgyzstan,Female,<1 year,Poisoning by carbon monoxide,2007,0.8502645165159429,KGZ,66.4,,,,,,,,,,,,,,2.65,Asia,Colder
Deaths,Samoa,Male,All ages,Poisoning by carbon monoxide,2004,0.2300243035406198,WSM,21.1,,,,,,,,,,,,,,27.58,Oceania,Warmer
Deaths,Samoa,Female,All ages,Poisoning by carbon monoxide,2004,0.006042635593609,WSM,21.1,,,,,,,,,,,,,,27.58,Oceania,Warmer
Deaths,Samoa,Male,<1 year,Poisoning by carbon monoxide,2004,0.6405559699197867,WSM,21.1,,,,,,,,,,,,,,27.58,Oceania,Warmer
Deaths,Samoa,Female,<1 year,Poisoning by carbon monoxide,2004,0.0115484830425992,WSM,21.1,,,,,,,,,,,,,,27.58,Oceania,Warmer
Deaths,Qatar,Male,All ages,Poisoning by carbon monoxide,2007,0.6996488644535919,QAT,100.0,,,,,,,,,,,,,,28.02,Asia,Warmer
Deaths,Qatar,Female,All ages,Poisoning by carbon monoxide,2007,0.3640717217369666,QAT,100.0,,,,,,,,,,,,,,28.02,Asia,Warmer
Deaths,Qatar,Male,<1 year,Poisoning by carbon monoxide,2007,1.052934892704433,QAT,100.0,,,,,,,,,,,,,,28.02,Asia,Warmer
Deaths,Qatar,Female,<1 year,Poisoning by carbon monoxide,2007,0.9836778556646546,QAT,100.0,,,,,,,,,,,,,,28.02,Asia,Warmer
Deaths,Malta,Male,All ages,Poisoning by carbon monoxide,2006,0.162255273081508,MLT,100.0,,,,,,,,,,,,,,20.06,Europe,Colder
Deaths,Malta,Female,All ages,Poisoning by carbon monoxide,2006,0.03281357394887,MLT,100.0,,,,,,,,,,,,,,20.06,Europe,Colder
Deaths,Malta,Male,<1 year,Poisoning by carbon monoxide,2006,0.0405552912789827,MLT,100.0,,,,,,,,,,,,,,20.06,Europe,Colder
Deaths,Malta,Female,<1 year,Poisoning by carbon monoxide,2006,0.0105937196069919,MLT,100.0,,,,,,,,,,,,,,20.06,Europe,Colder
Deaths,Germany,Male,All ages,Poisoning by carbon monoxide,2008,0.1926307079221965,DEU,100.0,,,,,,,,,,,,,,9.59,Europe,Colder
Deaths,Germany,Female,All ages,Poisoning by carbon monoxide,2008,0.1075636590071738,DEU,100.0,,,,,,,,,,,,,,9.59,Europe,Colder
Deaths,Germany,Male,<1 year,Poisoning by carbon monoxide,2008,0.0343711933099814,DEU,100.0,,,,,,,,,,,,,,9.59,Europe,Colder
Deaths,Germany,Female,<1 year,Poisoning by carbon monoxide,2008,0.030749139990822,DEU,100.0,,,,,,,,,,,,,,9.59,Europe,Colder
Deaths,Mozambique,Male,All ages,Poisoning by carbon monoxide,2007,0.1401371131791623,MOZ,2.6,,,,,,,,,,,,,,24.41,Africa,Warmer
Deaths,Mozambique,Female,All ages,Poisoning by carbon monoxide,2007,0.0055108433051171,MOZ,2.6,,,,,,,,,,,,,,24.41,Africa,Warmer
Deaths,Mozambique,Male,<1 year,Poisoning by carbon monoxide,2007,0.4284482802511491,MOZ,2.6,,,,,,,,,,,,,,24.41,Africa,Warmer
Deaths,Mozambique,Female,<1 year,Poisoning by carbon monoxide,2007,0.0063608520232624,MOZ,2.6,,,,,,,,,,,,,,24.41,Africa,Warmer
Deaths,Switzerland,Male,All ages,Poisoning by carbon monoxide,2008,0.0532041475672654,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Female,All ages,Poisoning by carbon monoxide,2008,0.0225201812639615,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Male,<1 year,Poisoning by carbon monoxide,2008,0.011924816039667,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Switzerland,Female,<1 year,Poisoning by carbon monoxide,2008,0.0057719907516501,CHE,100.0,,,,,,,,,,,,,,6.47,Europe,Colder
Deaths,Australia,Male,All ages,Poisoning by carbon monoxide,2007,0.2190822789379366,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Female,All ages,Poisoning by carbon monoxide,2007,0.05734071665872,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Male,<1 year,Poisoning by carbon monoxide,2007,0.0255802893916236,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Female,<1 year,Poisoning by carbon monoxide,2007,0.0277928385297215,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Sri Lanka,Male,All ages,Poisoning by carbon monoxide,2007,0.1424761754233503,LKA,20.2,,,,,,,,,,,,,,27.25,Asia,Warmer
Deaths,Sri Lanka,Female,All ages,Poisoning by carbon monoxide,2007,0.046537090529458,LKA,20.2,,,,,,,,,,,,,,27.25,Asia,Warmer
Deaths,Sri Lanka,Male,<1 year,Poisoning by carbon monoxide,2007,0.0266740364823955,LKA,20.2,,,,,,,,,,,,,,27.25,Asia,Warmer
Deaths,Sri Lanka,Female,<1 year,Poisoning by carbon monoxide,2007,0.0370752279602479,LKA,20.2,,,,,,,,,,,,,,27.25,Asia,Warmer
Deaths,Palau,Male,All ages,Poisoning by carbon monoxide,2008,0.6398022287224339,PLW,100.0,,,,,,,,,,,,,,27.9,Oceania,Warmer
Deaths,Palau,Female,All ages,Poisoning by carbon monoxide,2008,0.0131460107767196,PLW,100.0,,,,,,,,,,,,,,27.9,Oceania,Warmer
Deaths,Palau,Male,<1 year,Poisoning by carbon monoxide,2008,2.6393085545593045,PLW,100.0,,,,,,,,,,,,,,27.9,Oceania,Warmer
Deaths,Palau,Female,<1 year,Poisoning by carbon monoxide,2008,9.64409060695071e-05,PLW,100.0,,,,,,,,,,,,,,27.9,Oceania,Warmer
Deaths,Eritrea,Male,All ages,Poisoning by carbon monoxide,2008,0.2718511111086198,ERI,7.3,,,,,,,,,,,,,,26.63,Africa,Warmer
